"Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","ENU_A","CTL_A","ENU_B","CTL_B","ENU_C","CTL_C"
"ENSG00000158545.16","ENSG00000158545","ZC3H18",124245,"protein_coding","16",88570403,88631964,51.74,818.462692868461,801.462937695627,882.491865752333,784.567896789394,1036.26314405306,1069.7940242758
"ENSG00000158552.13","ENSG00000158552","ZFAND2B",130617,"protein_coding","2",219195237,219209651,50.41,204.02258430924,200.605693387289,225.99023450764,176.487665944445,185.204476809483,174.830151827173
"ENSG00000158555.15","ENSG00000158555","GDPD5",81544,"protein_coding","11",75434640,75525941,53.42,298.916809569351,269.713874841283,257.628867338709,227.027315737626,196.228552810048,217.288902985201
"ENSG00000158604.15","ENSG00000158604","TMED4",222068,"protein_coding","7",44577894,44582287,48.93,1971.42752977882,1993.57906777703,2475.72301903119,2080.95002481768,1411.08172807225,1496.0465849211
"ENSG00000158615.10","ENSG00000158615","PPP1R15B",84919,"protein_coding","1",204396492,204411887,41.19,1093.65594612278,1116.28909765271,1074.58356508383,965.868862714142,1038.46795925317,1018.17750326016
"ENSG00000158623.14","ENSG00000158623","COPG2",26958,"protein_coding","7",130506238,130668748,40.91,718.823756345344,607.576095283033,694.919971110992,653.004363994445,847.751444443408,752.602177389355
"ENSG00000158636.17","ENSG00000158636","EMSY",56946,"protein_coding","11",76444923,76553031,37.69,326.198899331633,367.617131901108,403.392568596137,363.404148512879,369.30654601891,337.172435666691
"ENSG00000158669.11","ENSG00000158669","GPAT4",137964,"protein_coding","8",41577187,41625001,45.7,1712.84076594501,1766.09797049096,1831.65085068442,1999.92614181591,1688.88844328648,1775.77482784457
"ENSG00000158691.15","ENSG00000158691","ZSCAN12",9753,"protein_coding","6",28378955,28399747,41.13,206.394939940742,190.047498998484,186.441943468803,178.092099271212,198.43336801016,218.121427517711
"ENSG00000158710.15","ENSG00000158710","TAGLN2",8407,"protein_coding","1",159918107,159925507,56.34,9610.41266321779,9709.69949428619,9381.98458558466,10194.5693582818,7886.62397080382,8739.01001776113
"ENSG00000158711.14","ENSG00000158711","ELK4",2005,"protein_coding","1",205597556,205632011,41.89,1130.42745841108,1126.84729204152,1204.52794992572,1104.65234547955,998.781285651141,1024.83769952024
"ENSG00000158714.11","ENSG00000158714","SLAMF8",56833,"protein_coding","1",159826811,159837492,49.57,9.48942252601115,9.59835853527698,1.1299511725382,6.41773330707071,4.40963040022579,6.66019626008279
"ENSG00000158715.6","ENSG00000158715","SLC45A3",85414,"protein_coding","1",205657851,205680509,54.44,33.212978841039,16.3172095099709,15.8193164155348,21.6598499113636,54.0179724027659,61.6068154057658
"ENSG00000158716.9","ENSG00000158716","DUSP23",54935,"protein_coding","1",159780932,159782543,59.37,51.0056460773099,45.1122851158018,33.8985351761459,32.0886665353535,42.9938964022014,38.296128495476
"ENSG00000158717.11","ENSG00000158717","RNF166",115992,"protein_coding","16",88696499,88706408,62.55,291.799742674843,296.589278740059,248.589257958404,253.500465629293,212.764666810894,201.470936867504
"ENSG00000158747.15","ENSG00000158747","NBL1",4681,"protein_coding","1",19596979,19658456,47.57,1101.95919083304,1135.48581472327,1019.21595762945,1086.20136222172,1127.76297485775,1084.77946586098
"ENSG00000158769.18","ENSG00000158769","F11R",50848,"protein_coding","1",160995211,161021175,47.08,202.836406493488,156.453244125015,366.104179902376,137.179049438636,40.7890812020885,36.6310794304553
"ENSG00000158773.14","ENSG00000158773","USF1",7391,"protein_coding","1",161039251,161045977,50.71,326.198899331633,289.870427765365,355.934619349532,306.446765412626,404.583589220716,387.956432149822
"ENSG00000158792.16","ENSG00000158792","SPATA2L",124044,"protein_coding","16",89696357,89701705,62.68,169.623427652449,144.935213882682,164.972871190577,199.751949182576,115.752798005927,101.567992966263
"ENSG00000158793.14","ENSG00000158793","NIT1",4817,"protein_coding","1",161118086,161125445,49.13,381.949256671949,402.171222628105,497.178515916807,481.329998030303,297.650052015241,255.585031480677
"ENSG00000158796.17","ENSG00000158796","DEDD",9191,"protein_coding","1",161120974,161132688,46.36,580.040951902431,501.994151394986,468.929736603352,471.703398069697,446.475078022861,432.080232372871
"ENSG00000158805.12","ENSG00000158805","ZNF276",92822,"protein_coding","16",89720400,89740925,56.56,223.001429361262,232.280276553703,233.899892715407,234.247265708081,293.240421615015,313.029224223891
"ENSG00000158806.14","ENSG00000158806","NPM2",10361,"protein_coding","8",22024125,22036897,48.45,17.7926672362709,4.79917926763849,10.1695605528438,3.20886665353535,6.61444560033868,3.33009813004139
"ENSG00000158815.11","ENSG00000158815","FGF17",8822,"protein_coding","8",22042398,22048809,60.37,3.55853344725418,4.79917926763849,3.38985351761459,4.81329998030303,2.20481520011289,1.6650490650207
"ENSG00000158825.6","ENSG00000158825","CDA",978,"protein_coding","1",20589086,20618903,48.46,17.7926672362709,5.75901512116619,7.90965820776738,10.4288166239899,12.1264836006209,38.296128495476
"ENSG00000158828.8","ENSG00000158828","PINK1",65018,"protein_coding","1",20633458,20651511,50.78,2987.98191787776,2827.6764244926,3497.19887900572,3054.84105416566,1524.62971087807,1516.85969823385
"ENSG00000158850.15","ENSG00000158850","B4GALT3",8703,"protein_coding","1",161171310,161177968,52.28,512.428816404602,575.901512116619,650.851875382002,553.529497734849,429.938964022014,392.951579344885
"ENSG00000158856.19","ENSG00000158856","DMTN",2039,"protein_coding","8",22048995,22082527,54.92,11.8617781575139,13.4377019493878,7.90965820776738,10.4288166239899,12.1264836006209,10.8228189226345
"ENSG00000158859.10","ENSG00000158859","ADAMTS4",9507,"protein_coding","1",161184302,161199054,51.47,11.8617781575139,5.75901512116619,9.03960938030558,12.8354666141414,9.92166840050802,8.32524532510348
"ENSG00000158863.22","ENSG00000158863","FHIP2B",64760,"protein_coding","8",22089150,22104911,57.18,1101.95919083304,1121.08827692035,1097.18258853459,1001.16639590303,1122.25093685746,1098.09985838115
"ENSG00000158864.13","ENSG00000158864","NDUFS2",4720,"protein_coding","1",161197104,161214723,49.67,1259.72084032798,1176.75875642496,1431.6481356059,1368.58162773283,1504.78637407705,1362.01013518693
"ENSG00000158882.15","ENSG00000158882","TOMM40L",84134,"protein_coding","1",161225939,161230746,52.75,177.926672362709,186.208155584373,174.012480570882,227.027315737626,151.029841207733,154.849563046925
"ENSG00000158941.17","ENSG00000158941","CCAR2",57805,"protein_coding","8",22604757,22620964,50.39,1234.8111061972,1263.14398324245,1235.03663158425,1383.82374433712,1640.38250888399,1447.7601620355
"ENSG00000158966.16","ENSG00000158966","CACHD1",57685,"protein_coding","1",64470129,64693058,40.03,53.3780017088127,51.8311360904957,49.7178515916807,48.9352164664142,47.4035268024272,77.4247815234624
"ENSG00000158985.14","ENSG00000158985","CDC42SE2",56990,"protein_coding","5",131245493,131398447,39.71,653.583976479018,676.684276737027,794.355674294353,685.093030529798,752.944390838553,824.199287185245
"ENSG00000158987.22","ENSG00000158987","RAPGEF6",51735,"protein_coding","5",131423921,131635231,37.88,408.045168618479,357.058937512303,383.053447490449,332.117698640909,375.920991619248,420.424888917726
"ENSG00000159023.23","ENSG00000159023","EPB41",2035,"protein_coding","1",28887091,29120046,41.87,7.11706689450836,7.67868682822158,31.6386328310695,32.8908831987374,121.264836006209,81.5874041860142
"ENSG00000159055.4","ENSG00000159055","MIS18A",54069,"protein_coding","21",32268228,32279049,40.71,92.5218696286087,76.7868682822158,103.955507873514,68.9906330510101,63.9396408032739,98.2378948362211
"ENSG00000159063.14","ENSG00000159063","ALG8",79053,"protein_coding","11",78095244,78139660,42.08,393.811034829463,431.926134087464,381.923496317911,396.295031711616,335.13191041716,445.400624893036
"ENSG00000159069.14","ENSG00000159069","FBXW5",54461,"protein_coding","9",136940435,136944738,69.03,2103.09326732722,1938.86842412595,2128.82800906196,2163.57834114621,1269.97355526503,932.42747641159
"ENSG00000159079.19","ENSG00000159079","CFAP298",56683,"protein_coding","21",32592079,32612603,47.33,266.890008544064,296.589278740059,266.668476719015,268.742582233586,457.499154023425,450.395772088099
"ENSG00000159082.18","ENSG00000159082","SYNJ1",8867,"protein_coding","21",32628759,32728040,38.08,533.780017088127,502.953987248514,491.528760054116,444.428031514647,327.415057216765,338.837484731712
"ENSG00000159086.15","ENSG00000159086","PAXBP1",94104,"protein_coding","21",32733899,32771792,38.11,257.400586018052,258.195844598951,224.860283335101,223.818449084091,363.794508018627,333.84233753665
"ENSG00000159110.22","ENSG00000159110","IFNAR2",3455,"protein_coding","21",33205282,33265675,43.41,526.662950193619,646.929365277668,593.224365582554,649.795497340909,326.312649616708,377.966137759698
"ENSG00000159111.13","ENSG00000159111","MRPL10",124995,"protein_coding","17",47823272,47831541,49.19,600.205974770205,562.463810167231,780.796260223895,650.597714004293,528.053240427038,472.041409933368
"ENSG00000159128.16","ENSG00000159128","IFNGR2",3460,"protein_coding","21",33403413,33479348,44.66,1353.42888777234,1398.48083858986,1343.51194414792,1407.89024423864,963.504242449335,898.293970578666
"ENSG00000159131.17","ENSG00000159131","GART",2618,"protein_coding","21",33503931,33543491,41.63,599.019796954454,694.921157954053,575.145146821943,572.782697656061,1188.39539286085,1211.32319480256
"ENSG00000159140.23","ENSG00000159140","SON",6651,"protein_coding","21",33543038,33577481,38.69,4806.39250942465,4752.14731081563,4885.90887005517,4940.05021311768,5491.09225588116,6139.86842726382
"ENSG00000159147.18","ENSG00000159147","DONSON",29980,"protein_coding","21",33559542,33588706,37.85,277.565608885826,315.785995810613,303.956865412775,328.10661532399,184.102069209427,207.298608595077
"ENSG00000159164.10","ENSG00000159164","SV2A",9900,"protein_coding","1",149903318,149917844,52.16,701.031089109073,773.627697943324,918.650303273555,1007.5841292101,1112.32926845696,1073.95664693835
"ENSG00000159167.12","ENSG00000159167","STC1",6781,"protein_coding","8",23841929,23854806,43.8,2788.70404483153,2765.2870940133,2762.73061685589,2170.79829111667,1298.63615286649,1524.35241902645
"ENSG00000159176.14","ENSG00000159176","CSRP1",1465,"protein_coding","1",201483530,201509456,50.68,9966.26600794321,10384.4640993162,7978.58522929221,9328.97757849066,12731.7053730519,10776.197548814
"ENSG00000159199.14","ENSG00000159199","ATP5MC1",516,"protein_coding","17",48892765,48895871,50.08,360.598055988424,334.982712881166,329.945742381154,324.897748670455,421.119703221563,372.970990564636
"ENSG00000159200.18","ENSG00000159200","RCAN1",1827,"protein_coding","21",34513142,34615113,44.23,1782.82525707434,1746.90125342041,1032.77537169991,1386.23039432727,1349.34690246909,1451.09026016554
"ENSG00000159202.18","ENSG00000159202","UBE2Z",65264,"protein_coding","17",48908407,48929056,47.4,2831.40644619858,3034.04113300105,2790.97939616935,2900.01323813258,2932.40421615015,2761.48387433683
"ENSG00000159208.16","ENSG00000159208","CIART",148523,"protein_coding","1",150282543,150287093,47.53,64.0536020505753,59.5098229187172,57.6275097994481,67.3861997242425,80.4757548041206,71.59710979589
"ENSG00000159210.10","ENSG00000159210","SNF8",11267,"protein_coding","17",48929316,48944842,46.83,621.55717545373,685.322799418776,520.907490540109,742.852630293435,1049.49203525374,1004.85711073999
"ENSG00000159214.13","ENSG00000159214","CCDC24",149473,"protein_coding","1",43991359,43996528,57.95,23.7235563150279,13.4377019493878,18.0792187606112,14.4398999409091,20.9457444010725,16.650490650207
"ENSG00000159216.19","ENSG00000159216","RUNX1",861,"protein_coding","21",34787801,36004667,41.54,3275.0369492896,3153.06077883849,2833.9175407258,3039.59893756136,1645.89454688428,1928.12681729397
"ENSG00000159217.10","ENSG00000159217","IGF2BP1",10642,"protein_coding","17",48997385,49056145,47.29,1444.7645795852,1403.28001785749,1284.75448317593,1431.15452747677,1337.22041886847,1466.90822628323
"ENSG00000159224.4","ENSG00000159224","GIP",2695,"protein_coding","17",48958554,48968596,52.52,0,2.87950756058309,0,1.60443332676768,1.10240760005645,0.832524532510349
"ENSG00000159228.13","ENSG00000159228","CBR1",873,"protein_coding","21",36069941,36073166,50.62,902.68131778681,845.615386957902,827.124258297961,812.645480007829,1060.5161112543,895.796396981135
"ENSG00000159231.6","ENSG00000159231","CBR3",874,"protein_coding","21",36135079,36146562,48.4,77.1015580238406,67.1885097469388,49.7178515916807,82.6283163285354,141.108172807225,101.567992966263
"ENSG00000159251.8","ENSG00000159251","ACTC1",70,"protein_coding","15",34790107,34795589,47.29,2.37235563150279,2.87950756058309,9.03960938030558,4.81329998030303,7.71685320039513,3.33009813004139
"ENSG00000159256.13","ENSG00000159256","MORC3",23515,"protein_coding","21",36320189,36386148,42.3,683.238421872803,812.98096793796,909.610693893249,839.118629899495,619.553071231723,709.310901698817
"ENSG00000159259.8","ENSG00000159259","CHAF1B",8208,"protein_coding","21",36385392,36419015,46.71,144.71369352167,115.180302423324,114.125068426358,119.530282844192,116.855205605983,154.017038514414
"ENSG00000159263.16","ENSG00000159263","SIM2",6493,"protein_coding","21",36699115,36749917,51.13,13.0479559732653,23.0360604846647,21.4690722782258,22.4620665747475,352.770432018063,436.242855035423
"ENSG00000159267.17","ENSG00000159267","HLCS",3141,"protein_coding","21",36748626,36990236,44.31,617.998642006476,612.375274550671,541.246611645797,571.178264329293,659.239744833755,705.980803568776
"ENSG00000159314.13","ENSG00000159314","ARHGAP27",201176,"protein_coding","17",45393902,45434421,54.68,8.30324471025975,11.5180302423324,1.1299511725382,8.02216663383839,14.3312988007338,3.33009813004139
"ENSG00000159322.18","ENSG00000159322","ADPGK",83440,"protein_coding","15",72751294,72785846,43.5,1009.43732120444,1042.38173693108,1114.13185612266,1032.452845775,1147.60631165876,1163.03677191696
"ENSG00000159335.18","ENSG00000159335","PTMS",5763,"protein_coding","12",6765516,6770952,61.84,3646.31060561978,4004.43518091755,3454.26073444927,4123.39364979293,4885.87048345017,3981.13231446449
"ENSG00000159346.13","ENSG00000159346","ADIPOR1",51094,"protein_coding","1",202940826,202958572,44.28,2122.07211237924,1994.53890363056,2407.9259486789,2002.33279180606,1196.11224606125,1123.90811888897
"ENSG00000159348.13","ENSG00000159348","CYB5R1",51706,"protein_coding","1",202961873,202967275,50.27,799.483847816439,721.796561852829,925.430010308784,857.569613157324,684.595119635054,697.655558243672
"ENSG00000159352.16","ENSG00000159352","PSMD4",5710,"protein_coding","1",151254709,151267479,47.67,1498.14258129401,1505.02261833143,1438.42784264113,1607.64219342121,1988.74331050183,1783.26754863717
"ENSG00000159363.19","ENSG00000159363","ATP13A2",23400,"protein_coding","1",16985958,17011928,57.23,625.115708900984,525.030211879651,488.138906536501,546.309547764394,407.890812020885,422.922462515257
"ENSG00000159374.18","ENSG00000159374","M1AP",130951,"protein_coding","2",74557883,74648338,40.62,1.18617781575139,2.87950756058309,2.2599023450764,4.01108331691919,1.10240760005645,6.66019626008279
"ENSG00000159377.11","ENSG00000159377","PSMB4",5692,"protein_coding","1",151399560,151401937,49.12,2407.94096597533,2352.55767699639,2291.54097790747,2492.48717313359,2711.92269613886,2483.42068047837
"ENSG00000159388.6","ENSG00000159388","BTG2",7832,"protein_coding","1",203305491,203309602,53.33,321.454188068628,322.504846785306,335.595498243845,273.555882213889,195.126145209991,147.356842254332
"ENSG00000159399.10","ENSG00000159399","HK2",3099,"protein_coding","2",74834127,74893359,47.55,2037.85348746089,2210.50197067429,2348.03853653437,1987.89289186515,2122.13463010866,2137.09047495406
"ENSG00000159403.18","ENSG00000159403","C1R",715,"protein_coding","12",7080214,7092540,51.55,9358.94296627849,10972.8434775286,9070.11806196411,10480.1584904465,8416.88202643097,9231.03201647474
"ENSG00000159423.17","ENSG00000159423","ALDH4A1",8659,"protein_coding","1",18871430,18902724,55.04,252.655874755047,309.067144835919,237.289746233022,291.204648808333,342.848763617555,346.330205524305
