"Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","ENU_A","CTL_A","C1E_A","ENU_B","CTL_B","C1E_B","ENU_C","CTL_C","C1E_C"
"ENSG00000176124.15","ENSG00000176124","DLEU1",10301,"lncRNA","13",50082169,50906856,39.63,45.116953512517,57.123720008344,52.0612147875245,49.8893672199832,48.4911173790745,47.0363103675346,64.7071083505484,46.9570808683643,85.1090040985918
"ENSG00000176125.7","ENSG00000176125","UFSP1",402682,"protein_coding","7",100888721,100889715,66.73,12.1937712195992,17.7280510370723,9.01059486707155,6.96130705395115,10.6844834903046,16.012360976182,19.2986112624443,6.83012085358026,29.7468363839738
"ENSG00000176142.13","ENSG00000176142","TMEM39A",55254,"protein_coding","3",119428949,119468830,39.07,975.501697567935,1066.63773739718,1143.34437091063,1210.10720954517,1114.47381637331,1154.89153540713,909.305154189285,934.872791833798,822.995806623276
"ENSG00000176148.16","ENSG00000176148","TCP11L1",55346,"protein_coding","11",33039417,33105943,42.1,674.315548443835,628.360920091784,404.475591810767,707.732883818367,636.137709345825,361.278894525106,399.594774375316,438.835264842532,358.614638629018
"ENSG00000176155.21","ENSG00000176155","CCDC57",284001,"protein_coding","17",82101460,82212878,51.83,124.376466439912,137.884841399451,110.129492819763,53.3700207469588,80.5445678499882,126.097342687433,255.422796120586,231.370343915031,142.123773834542
"ENSG00000176170.14","ENSG00000176170","SPHK1",8877,"protein_coding","17",76376584,76387860,60.21,302.40552624606,351.6063455686,716.842880535915,196.076815352957,229.305453368844,626.48362319312,463.166670298662,282.596250316883,1529.48317074265
"ENSG00000176171.12","ENSG00000176171","BNIP3",664,"protein_coding","10",131967684,131981967,49.61,5218.93408198845,5287.88366766895,7814.18810416594,4889.15798755836,4890.20590517785,6547.05409413641,4999.47552940027,4685.46290555606,6322.85533361577
"ENSG00000176182.6","ENSG00000176182","MYPOP",339344,"protein_coding","19",45890023,45902613,54.09,242.656047270024,247.20782279473,202.237795905384,216.960736514811,168.486085808649,262.20241098498,155.524102526757,126.357235791235,180.959921335841
"ENSG00000176208.9","ENSG00000176208","ATAD5",79915,"protein_coding","17",30831966,30895869,41.02,70.7238730736753,33.486318625581,146.17187228805,49.8893672199832,53.4224174515228,88.0679853690009,59.0310462145354,95.6216919501237,190.875533463832
"ENSG00000176209.12","ENSG00000176209","SMIM19",114926,"protein_coding","8",42541155,42555195,44.11,162.177157220669,222.585529687685,272.320200427051,219.281172199461,193.964469516298,209.161465251377,114.656455147463,111.843228977377,217.317165805142
"ENSG00000176222.9","ENSG00000176222","ZNF404",342908,"protein_coding","19",43872365,43901385,36.81,60.968856097996,65.9877455268802,55.0647464098817,26.6850103734794,36.1628671979539,50.0386280505687,54.490196505725,55.4947319353396,35.5309434586354
"ENSG00000176225.15","ENSG00000176225","RTTN",25914,"protein_coding","18",70003031,70205726,36.76,309.72178897782,328.953835910119,313.3684659326,509.335632780759,492.308123899418,278.214771961162,163.470589517175,191.243383900247,340.436016394367
"ENSG00000176244.7","ENSG00000176244","ACBD7",414149,"protein_coding","10",15075475,15088776,45.19,3.65813136587976,4.92445862140897,37.0435566757386,25.5247925311542,25.4783837076493,11.0084981711251,9.08169941762083,11.9527114937655,31.3994384053057
"ENSG00000176248.9","ENSG00000176248","ANAPC2",29882,"protein_coding","9",137174784,137188560,61.65,456.04704361301,441.231492478243,569.669831040413,418.838641079394,486.554940481561,531.41022989704,616.420347971014,562.631205313674,586.673717572817
"ENSG00000176261.16","ENSG00000176261","ZBTB8OS",339487,"protein_coding","1",32600172,32650903,44.37,119.498957952072,126.06614070807,150.176581117859,120.66265560182,162.732902390792,129.099660370467,198.662174760456,194.658444327037,161.128697079858
"ENSG00000176273.15","ENSG00000176273","SLC35G1",159371,"protein_coding","10",93893973,93956062,40.3,13.4131483415591,26.5920765556084,28.0329618086671,11.6021784232519,23.0127336714252,19.0146786592161,22.7042485440521,36.7118995879939,44.6202545759608
"ENSG00000176293.20","ENSG00000176293","ZNF135",7694,"protein_coding","19",58059239,58086310,49.98,35.3619365368377,45.3050193169625,30.0353162235718,47.5689315353328,41.9160506158102,59.0455810996711,30.6507355344703,47.8108459750618,45.4465555866267
"ENSG00000176340.4","ENSG00000176340","COX8A",1351,"protein_coding","11",63974620,63976543,56.81,1637.62347479217,1606.35840230361,1130.32906721375,1526.84668049995,1619.11019045384,1702.31412628035,1362.25491264312,1185.87973320287,1861.65617703036
"ENSG00000176371.14","ENSG00000176371","ZSCAN2",54993,"protein_coding","15",84600986,84627796,48.03,107.305186732473,111.292764843843,160.188353192383,104.419605809267,133.145101956103,179.138288421036,157.794527381162,128.918531111327,143.776375855874
"ENSG00000176383.9","ENSG00000176383","B3GNT4",79369,"protein_coding","12",122203681,122208952,58.88,6.0968856097996,12.8035924156633,4.00470882980958,19.7237033195283,9.04071679948847,14.0108158541592,17.0281864080391,4.26882553348766,9.08931111732534
"ENSG00000176386.9","ENSG00000176386","CDC26",246184,"protein_coding","9",113255835,113275572,43.06,256.069195611583,231.449555206221,207.243681942646,309.778163900826,250.674420349453,274.211681717117,289.479168936664,245.884350728889,184.265125378505
"ENSG00000176390.12","ENSG00000176390","CRLF3",51379,"protein_coding","17",30769388,30824692,42.4,252.411064245703,258.04163176183,221.260162846979,303.9770746892,292.590470965263,236.182324398684,232.718547576534,202.342330287315,257.805915327773
"ENSG00000176393.11","ENSG00000176393","RNPEP",6051,"protein_coding","1",201982372,202006147,48.75,1379.11552493667,1479.30736987125,1197.40794011306,1583.69735477389,1573.08472311099,1233.95256772702,1724.38767692075,1693.86997168791,1828.60413660372
"ENSG00000176396.11","ENSG00000176396","EID2",163126,"protein_coding","19",39538707,39540161,50.1,315.818674587619,348.651670395755,370.435566757386,256.408143153867,342.725355035154,368.284302452186,341.698940587984,343.213572892408,423.892418471627
"ENSG00000176401.6","ENSG00000176401","EID2B",126272,"protein_coding","19",39530987,39532852,48.82,18.2906568293988,34.4712103498628,43.050619920453,42.9280601660321,45.2035839974423,35.0270396353981,65.842320777751,46.1033157616668,55.362167714618
"ENSG00000176406.25","ENSG00000176406","RIMS2",9699,"protein_coding","8",103500610,104254430,35.38,18.2906568293988,12.8035924156633,2.00235441490479,22.0441390041786,4.93130007244826,0,1.1352124272026,2.5612953200926,15.6997192026529
"ENSG00000176407.18","ENSG00000176407","KCMF1",56888,"protein_coding","2",84971093,85059472,41.72,1571.77711020634,1585.67567609369,1345.58216681602,2009.49730290723,1718.55807524822,1405.08467565997,1330.46896468145,1189.29479362966,1315.47120898018
"ENSG00000176410.8","ENSG00000176410","DNAJC30",84277,"protein_coding","7",73680918,73683453,54.26,209.732864977106,244.253147621885,276.324909256861,184.474636929705,207.114603042827,306.23640366948,204.338236896469,201.488565180618,280.116042615754
"ENSG00000176422.14","ENSG00000176422","SPRYD4",283377,"protein_coding","12",56468578,56479708,48.12,59.749478976036,60.0783951811894,69.0812273142152,71.9335062241619,92.0509346857008,72.0556243928189,144.171978254731,99.0367523769138,105.76652936524
"ENSG00000176428.6","ENSG00000176428","VPS37D",155382,"protein_coding","7",73667831,73672112,64.08,95.1114155128737,87.6553634610796,110.129492819763,136.905705394373,101.091651485189,145.112021346649,71.518382913764,64.8861481090125,111.550636439902
"ENSG00000176435.7","ENSG00000176435","CLEC14A",161198,"protein_coding","14",38254000,38256093,57.35,53.6525933662365,84.7006882882342,170.200125266907,17.4032676348779,6.57506676326434,185.142923787104,132.819853982705,105.866873230494,237.974691071791
"ENSG00000176438.13","ENSG00000176438","SYNE3",161176,"protein_coding","14",95407266,95516650,50.38,443.853272393411,429.412791786862,312.367288725147,415.357987552418,476.692340336665,391.302071355447,556.254089329276,842.666160310465,620.552059010121
"ENSG00000176444.19","ENSG00000176444","CLK2",1196,"protein_coding","1",155262868,155278491,50.41,418.246352832252,430.397683511144,452.532097768482,344.584699170582,412.585439394837,457.353060382198,518.79207923159,589.097923621298,419.760913418297
"ENSG00000176454.15","ENSG00000176454","LPCAT4",254531,"protein_coding","15",34358633,34367196,52.14,502.383374247487,524.947289042196,414.487363885291,616.075674274677,530.936641133596,451.34842501613,341.698940587984,338.944747358921,411.497903311638
"ENSG00000176463.14","ENSG00000176463","SLCO3A1",28232,"protein_coding","15",91853708,92172435,45.12,58.5301018540761,34.4712103498628,87.1024170483583,77.7345954357878,46.8473506882584,62.0478987827052,205.473449323671,194.658444327037,98.3298202692468
"ENSG00000176472.11","ENSG00000176472","ZNF575",284346,"protein_coding","19",43525497,43536130,54.5,34.1425594148777,26.5920765556084,33.038847845929,33.6463174274305,28.7659170892815,14.0108158541592,29.5155231072677,9.39141617367286,25.6153313306441
"ENSG00000176473.14","ENSG00000176473","WDR25",79446,"protein_coding","14",100376418,100530303,46.07,170.712797074389,192.05388623495,152.178935532764,234.364004149689,255.605720421901,196.151421958229,203.203024469266,233.931639235124,185.917727399836
"ENSG00000176476.9","ENSG00000176476","SGF29",112869,"protein_coding","16",28553915,28591790,48.31,48.7750848783968,65.9877455268802,96.1130119154299,60.3313278009099,58.353717523971,127.098115248445,97.6282687394239,91.352866416636,75.1933919706005
"ENSG00000176485.13","ENSG00000176485","PLAAT3",11145,"protein_coding","11",63573195,63616883,45.84,196.319716635547,166.446701403623,69.0812273142152,155.469190871576,191.498819480074,100.077256101137,131.684641555502,145.993833245278,68.582983885273
"ENSG00000176490.5","ENSG00000176490","DIRAS1",148252,"protein_coding","19",2714567,2721372,60.98,69.5044959517154,61.0632869054712,75.0882905589296,113.701348547869,115.063668357126,58.0448085386597,123.738154565084,115.258289404167,327.215200223712
"ENSG00000176531.11","ENSG00000176531","PHLDB3",653583,"protein_coding","19",43474954,43504935,50.67,123.157089317952,125.081248983788,54.0635692024293,190.275726141331,115.885551702534,113.087299394285,113.52124272026,109.281933657284,106.592830375906
"ENSG00000176533.13","ENSG00000176533","GNG7",2788,"protein_coding","19",2511219,2702694,52.24,8.53563985371944,2.95467517284538,26.0306073937623,5.80108921162596,16.4376669081609,20.0154512202275,10.2169118448234,9.39141617367286,18.1786222346507
"ENSG00000176542.10","ENSG00000176542","USF3",205717,"protein_coding","3",113648385,113696646,40.61,560.913476101563,537.750881457859,680.800501067628,619.556327801652,558.880674877469,545.421045751199,326.94117903435,324.430740545062,351.177929533024
"ENSG00000176563.10","ENSG00000176563","CNTD1",124817,"protein_coding","17",42798800,42811587,44.55,10.9743940976393,8.86402551853614,3.00353162235718,4.64087136930076,10.6844834903046,4.0030902440455,13.6225491264312,14.5140068138581,9.91561212799128
"ENSG00000176593.8","ENSG00000176593","ZNF606-AS1",100128398,"lncRNA","19",58002061,58011232,50.45,93.8920383909138,69.9273124240073,89.1047714632631,113.701348547869,89.5852846494766,70.0540792707962,104.43954330264,98.1829872702163,90.0668101625874
"ENSG00000176619.13","ENSG00000176619","LMNB2",84823,"protein_coding","19",2427638,2456959,59.73,2321.69404021169,2008.19422581058,2394.81588022613,1941.04445021004,2202.64736569355,3215.48223852955,3117.29332509835,3421.03678253701,5932.01495557078
"ENSG00000176623.12","ENSG00000176623","RMDN1",51115,"protein_coding","8",86468257,86514357,38.38,526.770916686685,524.947289042196,605.712210508699,533.700207469588,562.168208259101,470.363103675346,699.290855156804,648.007715983427,545.35866703952
"ENSG00000176624.12","ENSG00000176624","MEX3C",51320,"protein_coding","18",51174550,51218333,41.03,1190.11207103288,1177.93050224102,1563.83879804064,1172.98023859077,1290.35685229063,1463.12948419863,977.417899821442,873.401704151576,1029.57105928976
"ENSG00000176641.11","ENSG00000176641","RNF152",220441,"protein_coding","18",61808067,61894247,42.43,124.376466439912,118.187006913815,275.323732049409,44.0882780083573,75.6132677775399,144.111248785638,157.794527381162,157.092779632346,257.805915327773
"ENSG00000176658.17","ENSG00000176658","MYO1D",4642,"protein_coding","17",32492522,32877177,40.83,14.632525463519,5.90935034569076,20.0235441490479,8.12152489627634,8.21883345408043,12.0092707321365,32.9211603888755,17.9290672406482,40.4887495226311
"ENSG00000176678.6","ENSG00000176678","FOXL1",2300,"protein_coding","16",86576368,86583478,51.36,2520.45251109115,2589.28034313683,1538.80936785433,2209.05477178716,2675.23028930318,2213.70890495716,1725.52288934796,2046.47496075399,4388.48466764681
"ENSG00000176681.15","ENSG00000176681","LRRC37A",9884,"protein_coding","17",46292733,46338077,42.32,29.2650509270381,47.2748027655261,30.0353162235718,30.165663900455,35.3409838525458,13.0100432931479,26.1098858256599,38.419429801389,28.094234362642
"ENSG00000176692.8","ENSG00000176692","FOXC2",2303,"protein_coding","16",86566829,86569728,63.17,203.635979367307,240.313580724758,104.122429575049,97.4582987553161,119.173085084166,106.081891467206,68.1127456321562,110.135698763982,664.346012575416
"ENSG00000176697.20","ENSG00000176697","BDNF",627,"protein_coding","11",27654893,27722058,40.25,3580.09123007432,3845.01729159612,4095.81595568775,2704.46779046002,3022.88694441078,3615.79126293409,7552.56827817892,6696.93349693545,2816.03384434952
"ENSG00000176714.10","ENSG00000176714","CCDC121",79635,"protein_coding","2",27625638,27629012,42.37,3.65813136587976,12.8035924156633,23.0270757714051,16.2430497925527,17.2595502535689,11.0084981711251,20.4338236896469,12.806476600463,23.9627293093123
"ENSG00000176715.17","ENSG00000176715","ACSF3",197322,"protein_coding","16",89088375,89164121,55.16,356.058119612296,324.02937728871,230.270757714051,464.087136930076,418.338622812694,388.299753672413,258.828433402194,216.002571994476,243.758798146452
"ENSG00000176720.6","ENSG00000176720","BOK",666,"protein_coding","2",241551424,241574131,58.28,1507.15012274246,1643.78428782631,1535.80583623197,1618.50389004364,1678.28579132322,1792.38365677137,1060.28840700723,996.343879516021,1861.65617703036
"ENSG00000176723.10","ENSG00000176723","ZNF843",283933,"protein_coding","16",31432593,31443160,49.83,21.9487881952785,28.561860004172,23.0270757714051,19.7237033195283,10.6844834903046,28.0216317083185,6.81127456321562,3.41506042679013,1.65260202133188
"ENSG00000176731.12","ENSG00000176731","RBIS",401466,"protein_coding","8",85214048,85220421,38.7,280.456738050781,297.437300733102,380.44733883191,303.9770746892,281.905987474959,342.26421586589,246.341096702965,213.441276674383,314.820685063723
"ENSG00000176749.9","ENSG00000176749","CDK5R1",8851,"protein_coding","17",32486993,32491253,56.09,24.3875424391984,27.5769682798902,33.038847845929,24.364574688829,16.4376669081609,44.0339926845005,14.7577615536338,16.2215370272531,54.535866703952
"ENSG00000176771.18","ENSG00000176771","NCKAP5",344148,"protein_coding","2",132671788,133568463,39.3,1418.13559283939,1449.7606181428,1249.46915490059,1387.62053942093,1624.04149052629,1446.11635066144,897.953029917259,974.145986741885,872.573867263233
"ENSG00000176783.15","ENSG00000176783","RUFY1",80230,"protein_coding","5",179550554,179610012,47.7,876.732150689182,912.009736684941,803.945297584273,1183.4221991717,1070.91399906668,904.698395154282,745.834564672111,739.360582400063,780.854455079313
"ENSG00000176788.9","ENSG00000176788","BASP1",10409,"protein_coding","5",17065598,17276843,43.15,6478.55064897305,6806.58670651147,6475.61417780209,6896.33485478094,6764.9218160536,8012.18512345706,7907.88976789334,7240.78186990178,6012.16615360538
