gene_id,C9_CTL_A,C9_ENU_A,C9_CTL_B,C9_ENU_B,C9_CTL_C,C9_ENU_C,C1_CTL_A,C1_CTL_B,C1_CTL_C
ENSG00000249375,0,0,0,0,0,0,0,0.02,0
ENSG00000249378,0,0,0,0,0,0,0,0,0
ENSG00000249379,0,0,1,0,0,0,0,0,0
ENSG00000249380,0,0,0,0,0,0,0,0,0
ENSG00000249381,0,0,0,0,0,0,0,0,0
ENSG00000249382,0,0,0,0,0,0,0,0,0
ENSG00000249383,0,0,0,0,0,0,0,0,0
ENSG00000249386,0,0,0,0,0,0,0,0,0
ENSG00000249387,0,0,0,0,0,0,0,0,0
ENSG00000249388,0,0,0,0,0,0,0,0,0
ENSG00000249392,0,0,0,0,0,0,0,0,0
ENSG00000249395,0,0,0,0,0,0,0,0,0
ENSG00000249396,0,0,0,0,0,0,0,0,0
ENSG00000249400,0,0,0,0,0,0,0,0,0
ENSG00000249403,0,0,0,0,0,0,0,0,0
ENSG00000249404,0,0,0,0,0,0,0,0,0
ENSG00000249405,0,0,0,0,0,0,0,0,0
ENSG00000249406,1,1,0,0,1,1,0,0.11,0.28
ENSG00000249407,0,0,0,0,0,0,0,0,0
ENSG00000249409,0,0,0,0,0,0,0,0,0
ENSG00000249410,0,0,0,0,0,0,0,0,0
ENSG00000249411,0,0,0,0,0,0,0,0,0
ENSG00000249412,0,0,0,0,0,0,0,0,0
ENSG00000249413,1,0,0,0,0,0,0,0,0
ENSG00000249416,0,0,0,0,0,0,0,0,0
ENSG00000249417,0,0,0,0,0,0,0,0,0
ENSG00000249418,0,0,0,0,0,0,0,0,0
ENSG00000249419,0,0,0,0,0,0,0,0,0
ENSG00000249421,0,0,0,0,0,0,0,0,0
ENSG00000249423,0,0,0,0,0,0,0,0,0
ENSG00000249425,0,0,0,0,0,0,0,0,0
ENSG00000249426,0,0,0,0,0,0,0,0,0
ENSG00000249427,0,0,0,0,0,0,0,0,0
ENSG00000249428,0,0,0,1,0,0,0,0,0
ENSG00000249429,0,0,0,0,0,0,0,0,0
ENSG00000249430,1,0,0,0,3,0,0.9,0.59,1
ENSG00000249433,0,0,0,0,0,0,0,0,0
ENSG00000249435,0,0,0,0,0,0,0.24,0,0
ENSG00000249436,0,0,0,0,0,0,0.12,0,0
ENSG00000249437,5,6,2,4,2,8,0.13,0.03,0.02
ENSG00000249438,0,0,0,0,0,0,0,0,0
ENSG00000249439,0,0,0,0,0,0,0,0,0
ENSG00000249441,0,0,0,0,0,0,0,0,0
ENSG00000249443,0,0,0,0,0,0,0,0,0
ENSG00000249444,0,0,0,0,0,0,0,0,0
ENSG00000249446,0,0,0,0,0,0,0,0,0
ENSG00000249448,0,0,0,0,0,0,0,0,0
ENSG00000249449,0,0,0,0,0,0,0,0,0
ENSG00000249451,0,0,0,0,0,0,0,0,0
ENSG00000249452,0,0,0,0,0,0,0,0,0
ENSG00000249453,0,0,0,0,0,0,0,0,0
ENSG00000249454,0,0,0,0,0,0,0,0,0
ENSG00000249456,111.6,88.4,135.77,107.52,64.79,91.1,22.54,19.12,10.64
ENSG00000249458,0,0,0,0,0,0,0,0,0
ENSG00000249459,22,23,34,35,32,39,4.15,3.25,4.34
ENSG00000249460,0,0,0,0,0,0,0,0,0
ENSG00000249462,0,0,0,0,0,0,0,0,0
ENSG00000249463,0,0,0,0,0,0,0,0,0
ENSG00000249464,0,0,0,0,0,1,0,0,0
ENSG00000249465,0,0,1,0,0,0,0,0,0
ENSG00000249467,0,0,0,0,0,0,0,0,0
ENSG00000249471,43,37,40,25,26,40,1.18,1.54,1.66
ENSG00000249472,0,0,0,0,0,0,0,0,0
ENSG00000249474,0,0,0,0,0,0,0,0,0
ENSG00000249476,1,0,2,0,3,5,0.01,0.01,0
ENSG00000249478,0,0,0,0,0,0,0,0,0
ENSG00000249479,0,0,0,0,0,0,0,0,0
ENSG00000249481,0,0,0,0,0,0,0,0,0.04
ENSG00000249482,0,0,0,0,0,0,0,0,0
ENSG00000249483,0,0,0,0,0,0,0,0,0
ENSG00000249484,0,0,0,0,0,0,0,0,0
ENSG00000249485,1,1,0,0,2,1,0,0,0.05
ENSG00000249486,0,0,0,0,0,0,0,0,0
ENSG00000249487,0,0,0,0,0,0,0,0,0
ENSG00000249488,0,0,0,0,0,0,0,0,0
ENSG00000249489,0,0,0,0,1,0,0,0,0
ENSG00000249490,0,0,0,0,0,0,0,0,0
ENSG00000249491,0,1,0,0,0,0,0,0,0
ENSG00000249492,0,1,0,0,0,1,0,0,0
ENSG00000249493,0,0,0,0,0,0,0,0,0
ENSG00000249494,0,0,0,0,0,0,0,0,0
ENSG00000249495,0,0,0,0,0,0,0,0,0
ENSG00000249497,0,0,0,0,0,0,0,0,0
ENSG00000249500,0,0,0,0,0,0,0,0,0
ENSG00000249501,0,0,0,0,0,0,0,0,0
ENSG00000249502,0,1,0,0,1,0,0,0.13,0
ENSG00000249503,0,0,0,0,0,0,0,0,0
ENSG00000249504,0,0,0,0,0,0,0,0,0
ENSG00000249505,0,0,0,0,0,0,0,0,0
ENSG00000249506,0,0,0,0,0,0,0,0,0
ENSG00000249509,0,0,0,0,0,0,0,0,0
ENSG00000249510,0,0,0,0,0,0,0,0,0
ENSG00000249513,0,0,0,0,0,0,0,0,0
ENSG00000249514,0,0,0,0,0,0,0,0,0
ENSG00000249515,0,0,0,0,0,0,0,0,0
ENSG00000249516,0,0,0,0,0,0,0,0,0
ENSG00000249518,0,0,0,0,0,0,0,0,0
ENSG00000249519,0,0,0,0,0,0,0,0,0
ENSG00000249520,0,0,0,0,0,0,0,0,0
ENSG00000249521,0,0,0,0,0,0,0,0,0
ENSG00000249522,0,0,0,0,0,0,0,0,0
ENSG00000249525,0,0,0,0,0,0,0,0,0
ENSG00000249526,0,0,0,0,0,0,0,0,0
ENSG00000249531,0,0,0,0,0,0,0,0,0
ENSG00000249532,0,0,0,0,3.02,5,0,0,0.3
ENSG00000249534,0,0,0,0,0,0,0,0,0
ENSG00000249539,0,0,0,0,0,0,0,0,0
ENSG00000249540,0,0,0,0,0,0,0,0,0
ENSG00000249541,0,0,0,0,0,0,0,0,0
ENSG00000249542,0,0,0,0,0,0,0,0,0
ENSG00000249545,0,0,0,0,0,0,0,0,0
ENSG00000249547,0,0,0,0,0,0,0,0,0
ENSG00000249550,3,3,4,3,1,0,0,0.06,0.26
ENSG00000249551,0,0,0,0,0,0,0,0,0
ENSG00000249553,0,0,0,0,0,0,0,0,0
ENSG00000249555,0,0,0,0,0,0,0,0,0
ENSG00000249557,0,0,0,0,0,0,0,0,0
ENSG00000249558,0,0,0,0,0,0,0,0,0
ENSG00000249562,0,0,0,0,0,0,0,0,0
ENSG00000249563,0,0,0,0,0,0,0,0,0
ENSG00000249564,0,0,0,0,0,0,0,0,0
ENSG00000249565,3,0,2,3,1,3,0.14,0.13,0.41
ENSG00000249568,0,0,0,0,0,0,0,0,0
ENSG00000249572,4,1,2,0,1,3,0,0,0.63
ENSG00000249574,0,0,0,0,0,0,0,0,0
ENSG00000249577,0,0,0,0,0,0,0,0,0
ENSG00000249579,0,0,0,0,0,0,0,0,0
ENSG00000249580,0,0,0,0,0,0,0,0,0
ENSG00000249581,0,0,0,0,0,0,0,0,0
ENSG00000249582,0,0,0,0,0,0,0,0,0
ENSG00000249584,0,0,0,0,0,0,0,0,0
ENSG00000249588,0,0,0,0,0,0,0,0,0
ENSG00000249590,47.07,34.44,13.39,21.24,0,30.56,2.63,1.67,1.66
ENSG00000249592,12,5,14,3,6,19,0.19,1.87,2.27
ENSG00000249593,1,0,1,0,0,0,0,0,0
ENSG00000249595,0,0,0,0,0,0,0,0,0
ENSG00000249599,0,0,0,0,0,0,0,0,0
ENSG00000249600,0,0,0,0,0,0,0,0,0
ENSG00000249601,0,0,0,0,0,0,0,0,0
ENSG00000249602,0,0,0,0,0,0,0,0,0
ENSG00000249604,0,0,0,0,1,1,0,0,0
ENSG00000249605,0,0,0,0,0,0,0,0,0
ENSG00000249606,0,0,0,0,0,0,0,0,0
ENSG00000249607,0,0,0,0,0,0,0,0,0
ENSG00000249609,0,0,0,0,0,0,0,0,0
ENSG00000249610,0,0,0,0,0,0,0,0,0
ENSG00000249613,0,0,0,0,0,0,0,0,0
ENSG00000249614,0,0,0,0,0,0,0,0,0
ENSG00000249615,0,0,0,0,0,0,0,0,0
ENSG00000249616,0,0,0,0,0,0,0,0,0
ENSG00000249617,0,0,0,0,0,0,0,0,0
ENSG00000249618,0,0,0,0,0,0,0,0,0
ENSG00000249619,0,0,0,0,0,0,0,0,0
ENSG00000249620,0,0,0,0,0,0,0,0,0
ENSG00000249621,0,0,0,0,0,0,0,0,0
ENSG00000249623,0,0,0,0,0,0,0,0,0
ENSG00000249624,1.29,5.98,8.46,4.66,3,5.59,0.2,0,0.13
ENSG00000249626,1,0,0,0,2,2,0.05,0,0
ENSG00000249627,0,0,0,0,0,0,0,0,0
ENSG00000249628,2,0,3,3,2,4,0,0,0.1
ENSG00000249631,0,0,0,0,0,0,0,0,0
ENSG00000249633,0,0,0,0,0,0,0.1,0,0
ENSG00000249634,0,0,0,0,0,0,0,0,0
ENSG00000249635,0,0,0,0,1,0,0,0,0
ENSG00000249637,0,0,0,0,0,0,0,0,0
ENSG00000249638,0,0,0,0,0,0,0,0,0
ENSG00000249639,0,0,0,0,0,0,0,0,0
ENSG00000249641,0,0,0,0,0,0,0,0,0
ENSG00000249642,0,0,0,0,0,0,0,0,0
ENSG00000249643,0,0,0,0,0,0,0,0,0
ENSG00000249645,0,0,0,0,0,0,0,0,0
ENSG00000249646,1,0,0,0,0,0,0,0,0
ENSG00000249647,0,0,0,0,0,0,0,0,0
ENSG00000249649,0,0,0,0,0,0,0,0,0
ENSG00000249650,0,0,0,0,0,0,0,0,0
ENSG00000249654,0,0,0,0,0,0,0,0,0
ENSG00000249655,0,0,0,0,0,0,0,0,0
ENSG00000249658,0,0,0,0,0,0,0,0,0
ENSG00000249661,0,0,0,2,1,2,0,0,0
ENSG00000249662,0,0,0,0,0,0,0,0,0
ENSG00000249664,2,0,0,0,0,0,0,0,0
ENSG00000249666,0,0,0,0,0,0,0,0,0
ENSG00000249667,0,0,0,0,0,0,0,0,0
ENSG00000249668,0,0,0,0,0,0,0,0,0
ENSG00000249669,90,96,95,54,144,172,3.77,3.84,2.1
ENSG00000249673,149,145,141.07,98,136.19,149,3.85,3.42,5.23
ENSG00000249675,0,0,0,0,0,0,0,0,0
ENSG00000249677,0,0,0,0,0,0,0,0,0
ENSG00000249678,0,0,0,0,0,0,0,0,0
ENSG00000249679,1,3,0,4,0,1,0,0.69,0.48
ENSG00000249680,0,0,0,0,0,0,0,0,0
ENSG00000249681,0,0,0,0,0,0,0,0,0
ENSG00000249684,0,0,0,0,1,3,0,0,0
ENSG00000249685,1,3,1,0,10,12,0,0,0.93
ENSG00000249686,0,0,0,0,0,0,0,0,0
ENSG00000249688,0,0,0,0,0,0,0,0,0
ENSG00000249689,0,0,0,0,0,0,0,0,0
ENSG00000249690,0,1,0,1,0,0,0,0.03,0
ENSG00000249691,0,0,0,0,0,0,0,0,0
ENSG00000249692,0,0,0,0,0,0,0,0,0
ENSG00000249693,3,7,5,8,9,4,0.18,0.09,0.23
ENSG00000249694,0,0,0,0,0,0,0,0,0
ENSG00000249695,3,1,2,0,7,1,0.04,0.01,0.01
ENSG00000249697,0,1,0,0,0,0,0,0,0
ENSG00000249698,0,0,0,0,0,0,0,0,0
ENSG00000249699,0,0,0,0,0,0,0,0,0
ENSG00000249700,1,1,2,1,6.06,6,0,0,0.41
ENSG00000249706,0,0,0,0,0,1,0.11,0,0
ENSG00000249708,0,0,0,0,0,0,0,0,0
ENSG00000249709,76.75,37.12,100.69,49.42,55.24,80.76,2.08,1.45,1.53
ENSG00000249710,0,0,0,0,0,0,0,0,0
ENSG00000249713,0,2,2,0,0,0,0,0,0
ENSG00000249715,3,0,3,3,3,10,0.01,0.02,0
ENSG00000249717,0,0,0,0,0,0,0,0,0
ENSG00000249721,0,0,0,0,0,0,0,0,0
ENSG00000249722,0,0,0,0,0,0,0,0,0
ENSG00000249725,0,0,0,0,0,0,0,0,0
ENSG00000249726,0,0,0,0,0,0,0,0,0
ENSG00000249727,0,0,0,0,0,0,0,0,0
ENSG00000249729,0,0,0,0,0,0,0,0,0
ENSG00000249730,0,0,0,0,0,0,0,0,0
ENSG00000249731,0,0,0,0,0,0,0,0,0
ENSG00000249734,0,0,0,0,0,0,0,0,0
ENSG00000249735,0,0,0,0,0,0,0,0,0
ENSG00000249736,0,0,0,0,0,0,0,0,0
ENSG00000249737,0,0,0,0,0,0,0,0,0
ENSG00000249738,1,0,0,0,0,1,0,0,0
ENSG00000249740,5,2,2,2,2,2,0.33,0.77,0.09
ENSG00000249741,1,4,3,2,5,6,0.25,0.77,0.21
ENSG00000249742,0,0,0,0,0,0,0,0,0
ENSG00000249743,0,0,0,0,0,0,0,0,0
ENSG00000249744,0,0,0,0,0,0,0,0,0
ENSG00000249745,0,0,0,0,0,0,0,0,0
ENSG00000249746,0,0,0,0,0,0,0,0,0
ENSG00000249747,0,0,0,0,0,0,0,0,0
ENSG00000249748,0,0,0,0,0,0,0,0,0
ENSG00000249751,0,2,1,1,0,2,0,0,4.47
ENSG00000249752,0,0,0,0,0,0,0,0,0
ENSG00000249753,0,0,0,0,0,0,0,0,0
ENSG00000249754,0,0,0,0,0,0,0,0,0
ENSG00000249755,0,0,0,0,0,0,0,0,0
ENSG00000249761,0,0,0,0,0,0,0,0,0
ENSG00000249763,0,0,0,0,0,0,0,0,0
ENSG00000249764,0,0,0,0,0,0,0,0,0
ENSG00000249766,0,0,0,0,0,0,0,0,0
ENSG00000249767,2,1,0,0,0,0,0,0,0
ENSG00000249768,0,0,0,0,0,0,0,0,0
ENSG00000249770,0,0,0,0,0,0,0,0,0
ENSG00000249771,0,0,0,0,0,0,0,0,0
ENSG00000249772,0,1.29,1.26,0,0,0,0,0,0
ENSG00000249773,26.44,1.98,16.98,9.45,10.18,24.59,0.97,0.53,0.28
ENSG00000249774,0,0,0,0,0,0,0,0,0
ENSG00000249776,0,0,0,0,1,0,0,0,0
ENSG00000249777,0,0,0,0,0,0,0,0,0
ENSG00000249778,0,0,0,0,0,0,0,0,0
ENSG00000249779,0,0,0,0,0,0,0,0,0
ENSG00000249780,0,0,0,0,0,0,0,0,0
ENSG00000249781,0,0,0,0,0,0,0,0,0
ENSG00000249782,0,0,0,0,0,0,0,0,0
ENSG00000249784,0,0,0,0,1,0,0,0,0
ENSG00000249785,0,0,0,0,0,0,0,0,0
ENSG00000249786,27.52,20.01,19.69,11.69,16.2,9.07,4.49,4.16,2.57
ENSG00000249787,0,0,0,0,0,0,0,0,0
ENSG00000249790,0,1,0,0,1,1,0,0,0
ENSG00000249791,0,0,0,0,1,0,0,0,0
ENSG00000249792,0,0,0,0,0,0,0,0,0
ENSG00000249795,0,0,0,0,0,0,0,0,0
ENSG00000249797,0,0,0,0,0,0,0,0,0
ENSG00000249798,0,0,0,0,0,0,0,0,0
ENSG00000249799,0,0,0,0,0,0,0,0,0
ENSG00000249803,0,0,0,0,0,0,0,0,0
ENSG00000249806,0,0,0,0,0,0,0,0,0
ENSG00000249807,0,0,0,0,0,0,0,0,0
ENSG00000249808,0,0,0,0,0,0,0,0,0
ENSG00000249811,0,0,0,0,0,0,0,0,0
ENSG00000249815,0,0,0,0,0,0,0,0,0
ENSG00000249816,0,0,0,0,0,0,0,0,0
ENSG00000249818,0,0,0,0,0,0,0,0,0
ENSG00000249819,0,0,0,0,0,0,0,0,0
ENSG00000249820,0,0,1,0,1,0,0,0,0.09
ENSG00000249825,0,0,0,0,0,0,0,0,0
ENSG00000249828,0,0,0,0,0,0,0,0,0
ENSG00000249829,0,0,0,0,0,0,0,0,0
ENSG00000249830,0,0,0,0,0,0,0,0,0
ENSG00000249831,0,0,0,0,0,0,0,0,0
ENSG00000249833,0,0,0,0,0,0,0,0,0
ENSG00000249834,0,0,0,0,0,1,0,0,0
ENSG00000249835,0,0,0,0,0,0,0,0,0
ENSG00000249837,0,0,0,0,0,0,0,0,0
ENSG00000249838,0,0,0,0,0,0,0,0,0
ENSG00000249839,0,0,0,0,0,1,0,0,0.02
ENSG00000249840,0,0,0,0,0,0,0,0,0
ENSG00000249842,0,0,0,0,0,0,0,0,0
ENSG00000249843,0,0,0,0,0,0,0,0,0
ENSG00000249844,0,0,0,0,0,0,0,0,0
ENSG00000249846,5,5,3,1,2,6,0.32,0.22,0.26
ENSG00000249847,0,0,0,0,0,0,0,0,0
ENSG00000249848,0,0,0,0,0,0,0,0,0
ENSG00000249849,0,0,0,0,0,0,0,0,0
ENSG00000249850,0,0,1,0,0,0,0.06,0,0
ENSG00000249851,0,0,0,0,0,0,0,0,0
ENSG00000249852,4,4,7,2,11,12,0.04,0.03,0.06
ENSG00000249853,11,6,9,2,3,7,0.1,0.2,0.1
ENSG00000249854,0,0,0,0,0,0,0,0,0
ENSG00000249855,0,1,0,2,1,0,0.06,0.11,0.05
ENSG00000249856,0,0,0,0,1,0,0,0,0
ENSG00000249857,0,0,0,0,0,0,0,0,0
ENSG00000249858,0,0,0,0,0,0,0,0,0
ENSG00000249859,64,63,60,31,95,112,4.43,15.18,11.05
ENSG00000249860,0,0,0,0,0,0,0,0,0
ENSG00000249861,0,0,0,0,0,0,0,0,0
ENSG00000249863,0,2,1,0,0,1,0,0,0
ENSG00000249865,0,0,0,0,0,0,0,0,0
ENSG00000249866,0,0,0,0,0,0,0,0,0
ENSG00000249867,0,0,0,0,0,0,0,0,0
ENSG00000249868,1,0,0,0,2,1,0,0,0
ENSG00000249869,0,0,0,0,0,0,0,0,0
ENSG00000249870,0,0,0,0,0,0,0,0,0
ENSG00000249873,0,0,0,0,0,0,0,0,0
ENSG00000249875,0,0,0,0,0,0,0,0,0
ENSG00000249876,0,0,0,0,0,0,0,0,0
ENSG00000249877,0,0,0,0,0,0,0,0,0
ENSG00000249878,0,0,0,0,0,0,0,0,0
ENSG00000249881,0,0,0,0,0,0,0,0,0
ENSG00000249882,0,0,0,0,0,0,0,0,0
ENSG00000249883,0,0,0,0,0,0,0,0,0
ENSG00000249884,4.9,4.71,2.69,3.63,4.39,1.28,1.8,0.62,0.39
ENSG00000249885,0,0,0,0,0,0,0,0,0
ENSG00000249887,0,0,0,0,0,0,0,0,0
ENSG00000249888,0,0,0,0,0,0,0,0,0
ENSG00000249889,0,0,0,0,0,0,0,0,0
ENSG00000249890,0,0,0,0,0,0,0,0,0
ENSG00000249891,0,0,0,0,0,0,0,0,0
ENSG00000249892,0,0,0,0,0,0,0,0,0
ENSG00000249893,0,0,0,0,0,0,0,0,0
ENSG00000249894,0,0,0,0,0,0,0,0,0
ENSG00000249896,0,0,0,0,0,0,0,0,0
ENSG00000249898,1,3,3,2,4,5,0.28,0.54,0.08
ENSG00000249899,0,0,0,0,0,0,0,0,0
ENSG00000249901,0,0,0,0,0,0,0,0,0
ENSG00000249904,0,0,0,0,0,0,0,0,0
ENSG00000249906,0,0,0,0,0,0,0,0,0
ENSG00000249908,0,0,0,0,0,0,0,0,0
ENSG00000249909,0,0,0,0,0,0,0,0,0
ENSG00000249910,0,0,0,0,0,0,0,0,0
ENSG00000249911,0,0,0,1,1,1,0,0.24,0
ENSG00000249912,0,0,0,0,0,0,0,0,0
ENSG00000249913,0,0,0,0,1,0,0,0,0
ENSG00000249915,934,717,1083,837,860,1161.02,52.82,60.2,49.97
ENSG00000249916,0,0,0,0,0,0,0,0,0
ENSG00000249917,0,0,0,0,0,0,0,0,0
ENSG00000249919,0,0,0,0,0,0,0,0,0
ENSG00000249920,0,0,0,0,0,0,0,0,0
ENSG00000249921,0,0,1,0,0,0,0,0,0
ENSG00000249923,0,0,0,0,0,0,0,0,0
ENSG00000249924,0,0,0,0,0,0,0,0,0
ENSG00000249926,0,0,0,0,0,0,0,0,0
ENSG00000249927,0,0,0,0,0,0,0,0,0
ENSG00000249928,0,0,0,0,0,0,0,0,0
ENSG00000249930,0,0,0,0,0,0,0,0,0
ENSG00000249931,0,0,0,0,0,0,0,0,0
ENSG00000249932,0,0,0,0,0,0,0,0,0
ENSG00000249934,0,0,0,0,0,0,0,0,0
ENSG00000249936,1,2,5,7,4,3,0.45,0.22,0.71
ENSG00000249937,0,0,0,0,0,0,0,0,0
ENSG00000249941,0,0,0,0,0,0,0,0,0
ENSG00000249942,0,0,0,0,0,0,0,0,0
ENSG00000249943,0,0,0,0,0,0,0,0,0
ENSG00000249944,0,0,0,0,0,0,0,0,0
ENSG00000249945,0,0,0,0,0,0,0,0,0
ENSG00000249947,0,0,1,0,0,0,0,0,0.14
ENSG00000249948,0,0,0,0,0,0,0,0,0
ENSG00000249950,0,0,0,0,0,0,0,0,0
ENSG00000249951,0,0,0,0,0,0,0,0,0
ENSG00000249955,0,0,0,0,0,0,0,0,0
ENSG00000249956,0,0,0,0,0,0,0,0,0
ENSG00000249958,0,0,0,0,0,1,0,0,0
ENSG00000249959,0,0,0,0,0,0,0,0,0
ENSG00000249960,0,0,0,0,0,0,0,0,0
ENSG00000249961,0,0,0,0,0,0,0,0,0
ENSG00000249962,5.54,10.23,9.89,12.3,3.74,7.78,0.56,1.23,1.49
ENSG00000249963,0,0,0,0,0,0,0,0,0
ENSG00000249965,0,0,0,0,0,0,0,0,0
ENSG00000249966,0,0,0,0,0,0,0,0,0
ENSG00000249967,58.11,0,5.05,30.27,0,27.83,2.07,0.15,1.68
ENSG00000249970,0,0,0,0,0,0,0,0,0
ENSG00000249971,0,0,1.58,1.84,0,0,0.62,0.65,1.4
ENSG00000249973,0,0,0,0,0,0,0,0,0
ENSG00000249975,0,0,0,0,0,0,0,0,0
ENSG00000249976,0,0,0,0,0,0,0,0,0
ENSG00000249977,0,0,0,0,1,0,0,0,0
ENSG00000249978,0,0,0,0,0,0,0,0,0.74
ENSG00000249981,0,0,0,0,0,0,0,0,0
ENSG00000249982,0,0,0,0,0,0,0,0,0
ENSG00000249984,0,0,0,0,0,0,0,0,0
ENSG00000249985,0,0,0,0,0,0,0,0,0
ENSG00000249986,0,0,0,0,0,0,0,0,0
ENSG00000249987,0,0,0,0,0,0,0,0,0
ENSG00000249988,0,0,0,0,0,0,0,0,0
ENSG00000249990,0,0,0,0,0,0,0,0,0
ENSG00000249992,12974.4,10555.54,14909.03,10210.58,2715.66,3762.59,327.66,300.09,135.21
ENSG00000249993,0,0,0,0,0,0,0,0,0
ENSG00000249994,0,0,0,0,0,0,0,0,0
ENSG00000249995,0,0,0,0,0,0,0,0,0
ENSG00000249996,1,0,0,0,1,0,0,0,0
ENSG00000249997,0,0,0,0,0,0,0,0,0
ENSG00000249998,0,0,0,0,0,0,0,0,0
ENSG00000250001,0,0,0,0,0,0,0,0,0
ENSG00000250003,0,0,0,0,0,0,0,0,0
ENSG00000250006,0,0,0,0,0,0,0,0,0
ENSG00000250007,0,1,1,1,0,0,0,0,0.02
ENSG00000250011,0,0,0,0,2.43,3.29,0,0.29,0
ENSG00000250012,0,0,0,0,0,0,0,0,0
ENSG00000250013,0,0,0,0,0,0,0,0,0
ENSG00000250015,0,0,1,0,0,0,0,0,0
ENSG00000250016,0,0,0,0,0,0,0,0,0
ENSG00000250017,0,0,0,0,0,0,0,0,0
ENSG00000250020,0,0,0,0,0,0,0,0,0
ENSG00000250021,402.84,294.02,542.94,368.21,291.94,402.43,9.06,10.27,12.94
ENSG00000250024,0,0,0,0,0,0,0,0,0
ENSG00000250025,0,0,0,0,0,0,0,0,0
ENSG00000250026,0,0,0,0,0,0,0,0,0
ENSG00000250027,0,1,0,0,0,0,0,0,0
ENSG00000250030,0,0,0,0,0,0,0,0,0
ENSG00000250031,0,0,0,0,0,0,0,0,0
ENSG00000250032,0,0,0,0,0,0,0,0,0
ENSG00000250033,8.6,25.39,20.12,13.61,39.33,66.58,1.99,1.29,2.45
ENSG00000250034,0,0,0,0,0,0,0,0,0
ENSG00000250036,0,0,0,0,0,0,0,0,0
ENSG00000250037,0,0,0,0,0,0,0,0,0
ENSG00000250038,0,0,0,0,0,0,0,0,0
ENSG00000250039,0,0,0,0,0,0,0,0,0
ENSG00000250040,0,0,0,0,0,0,0,0,0
ENSG00000250041,3,2,4,4,2,1,0.93,1.47,1.11
ENSG00000250042,0,0,0,0,0,0,0,0,0
ENSG00000250043,0,0,0,0,0,0,0,0,0
ENSG00000250045,0,0,0,0,0,1,0,0,0
ENSG00000250046,0,0,0,0,0,0,0,0,0
ENSG00000250047,0,0,0,0,0,0,0,0,0
ENSG00000250048,0,0,0,0,0,0,0,0,0
ENSG00000250049,1,0,0,0,0,0,0,0,0
ENSG00000250050,0,1,0,0,1,0,0,0.06,0
ENSG00000250053,0,0,0,0,0,0,0,0,0
ENSG00000250055,0,0,0,0,0,0,0,0,0
ENSG00000250056,0,0,0,0,0,0,0,0,0.03
ENSG00000250057,0,0,0,0,0,0,0,0,0
ENSG00000250060,0,0,0,0,0,0,0,0,0
ENSG00000250061,0,0,0,0,0,0,0,0,0
ENSG00000250062,1,0,0,0,0,0,0,0,0
ENSG00000250064,0,0,0,0,0,0,0,0,0
ENSG00000250066,0,0,0,0,0,0,0,0,0
ENSG00000250067,25,17.91,36.79,34.52,34,58.2,1.68,1.12,1.03
ENSG00000250068,0,0,0,0,0,0,0,0,0
ENSG00000250069,0,0,0,0,0,0,0.02,0,0
ENSG00000250071,0,0,0,0,0,0,0,0,0
ENSG00000250072,0,1,0,0,0,0,0,0,0.02
ENSG00000250073,0,1,0,2,0,1,0,0.05,0
ENSG00000250074,0,0,0,0,0,0,0,0,0
ENSG00000250075,0,0,0,0,0,0,0,0,0
ENSG00000250076,0,0,0,0,0,0,0,0,0
ENSG00000250078,0,0,0,0,0,0,0,0,0
ENSG00000250079,0,0,0,0,0,0,0,0,0
ENSG00000250080,0,0,0,0,0,0,0,0,0
ENSG00000250081,0,0,0,0,0,0,0,0,0
ENSG00000250082,0,0,0,0,0,0,0,0,0
ENSG00000250084,0,0,0,0,0,0,0,0,0
ENSG00000250088,0,0,0,0,0,0,0,0,0
ENSG00000250090,0,0,0,0,0,0,0,0,0
ENSG00000250091,81.85,91.9,108.27,96.61,65.55,96.83,0.87,0.88,0.66
ENSG00000250092,0,0,0,0,0,0,0,0,0
ENSG00000250095,0,0,0,0,0,0,0,0,0
ENSG00000250098,0,0,0,0,0,0,0,0,0
ENSG00000250099,0,0,0,0,0,0,0,0,0
ENSG00000250100,0,0,0,0,0,0,0,0,0
ENSG00000250101,0,0,0,0,0,0,0,0,0
ENSG00000250102,0,0,0,0,0,0,0,0,0
ENSG00000250103,0,0,0,0,0,0,0,0,0
ENSG00000250105,0,0,0,0,0,0,0,0,0
ENSG00000250106,0,0,0,0,0,0,0,0,0
ENSG00000250107,0,0,0,0,0,1,0,0,0
ENSG00000250111,0,0,0,0,0,0,0,0,0
ENSG00000250113,0,0,0,0,0,0,0,0,0
ENSG00000250114,0,0,0,0,0,0,0,0,0
ENSG00000250115,0,0,0,0,0,0,0,0,0
ENSG00000250116,0,0,0,0,2,1,0,0,0
ENSG00000250118,0,0,0,0,0,0,0,0,0
ENSG00000250120,1.66,5.72,3.16,4.76,2.06,3.32,0,0,0
ENSG00000250122,0,0,0,0,0,0,0,0,0
ENSG00000250124,0,0,0,0,0,0,0,0,0
ENSG00000250125,0,0,0,0,0,0,0,0,0
ENSG00000250126,0,0,0,0,0,0,0,0,0
ENSG00000250127,0,0,0,0,0,0,0,0,0
ENSG00000250129,0,0,0,0,0,0,0,0,0
ENSG00000250130,0,0,1,1,0,1,0,0.17,0.07
ENSG00000250131,2,1,4,2,0,2,0.03,0.03,0.03
ENSG00000250132,21,19,42,21.82,43.85,49,1.61,1.23,0.32
