"variant_type","bin","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj",sample
"snv noncoding downstream gene","(1,1.67]",0.137931034482759,0.117080133321943,0.0283233518867128,0.7055,0.881875,MMEA9_C3
"snv noncoding downstream gene","(1.67,2.78]",0.0344827586206897,0.150866560156008,-0.15186987402519,0.041,0.136666666666667,MMEA9_C3
"snv noncoding downstream gene","(2.78,4.63]",0.172413793103448,0.167500123531451,0.00807082738001438,0.9345,1,MMEA9_C3
"snv noncoding downstream gene","(4.63,7.71]",0.241379310344828,0.167103918232058,0.0910481902337434,0.2493,0.4155,MMEA9_C3
"snv noncoding downstream gene","(7.71,12.8]",0.0344827586206897,0.117559722282219,-0.109774660943785,0.1183,0.29575,MMEA9_C3
"snv noncoding downstream gene","(12.8,21.4]",0,0.043334369412298,-0.0604325502501886,0.3067,0.438142857142857,MMEA9_C3
"snv noncoding downstream gene","(21.4,35.7]",0,0.00760321333959716,-0.0107842746941113,0.2467,0.4155,MMEA9_C3
"snv noncoding downstream gene","(35.7,59.4]",0,0.000415631002828463,-0.000591274349683306,0.0152,0.136666666666667,MMEA9_C3
"snv noncoding downstream gene","(59.4,99]",0,4.67391304347826e-06,-6.66508053513459e-06,1,1,MMEA9_C3
"snv noncoding intergenic","[0,1]",0.285714285714286,0.277138538559838,0.0103093569320428,0.8134,1,MMEA9_C3
"snv noncoding intergenic","(1,1.67]",0.214285714285714,0.138271269101053,0.0937528001388084,0.0115,0.0575,MMEA9_C3
"snv noncoding intergenic","(1.67,2.78]",0.2,0.158593648251399,0.0511930302499728,0.1884,0.305857142857143,MMEA9_C3
"snv noncoding intergenic","(2.78,4.63]",0.114285714285714,0.157624764403607,-0.0545166205929161,0.1602,0.305857142857143,MMEA9_C3
"snv noncoding intergenic","(4.63,7.71]",0.0571428571428571,0.136689606535687,-0.104172374657096,0.006,0.0575,MMEA9_C3
"snv noncoding intergenic","(7.71,12.8]",0.0571428571428571,0.09431678697031,-0.0494784635621429,0.1337,0.305857142857143,MMEA9_C3
"snv noncoding intergenic","(12.8,21.4]",0.0714285714285714,0.0355844317556879,0.0492606772264767,0.0268,0.0893333333333333,MMEA9_C3
"snv noncoding intergenic","(21.4,35.7]",0,0.00178095442241905,-0.00255756539720813,0.2141,0.305857142857143,MMEA9_C3
"snv noncoding intergenic","(35.7,59.4]",0,0,0,1,1,MMEA9_C3
"snv noncoding intergenic","(59.4,99]",0,0,0,1,1,MMEA9_C3
"snv noncoding intron","[0,1]",0.214765100671141,0.216671545451772,-0.00186578596649528,0.9479,1,MMEA9_C3
"snv noncoding intron","(1,1.67]",0.114093959731544,0.118650878529454,-0.0055977825827706,0.8354,1,MMEA9_C3
"snv noncoding intron","(1.67,2.78]",0.140939597315436,0.153222806407889,-0.0151113155407254,0.6341,1,MMEA9_C3
"snv noncoding intron","(2.78,4.63]",0.201342281879195,0.175775782270319,0.0313964767765745,0.3354,1,MMEA9_C3
"snv noncoding intron","(4.63,7.71]",0.161073825503356,0.172177141625941,-0.0133779350720164,0.6689,1,MMEA9_C3
"snv noncoding intron","(7.71,12.8]",0.120805369127517,0.118675481668203,0.00302664185592296,0.9219,1,MMEA9_C3
"snv noncoding intron","(12.8,21.4]",0.0469798657718121,0.0438569184499916,0.00444192797823972,0.8309,1,MMEA9_C3
"snv noncoding intron","(21.4,35.7]",0,0.000936744304290892,-0.00134758002013249,0.1776,0.888,MMEA9_C3
"snv noncoding intron","(35.7,59.4]",0,3.27012921405379e-05,-4.70646050115204e-05,0.0068,0.068,MMEA9_C3
"snv noncoding intron","(59.4,99]",0,0,0,1,1,MMEA9_C3
"snv noncoding nmd","[0,1]",0.125,0.212148060573155,-0.0938884220203468,0.555977988994497,0.946139736534934,MMEA9_C3
"snv noncoding nmd","(1,1.67]",0.375,0.1164049995181,0.310278283072996,0.0501250625312656,0.250625312656328,MMEA9_C3
"snv noncoding nmd","(1.67,2.78]",0.125,0.151694160425364,-0.022196028239381,0.823011505752876,1,MMEA9_C3
"snv noncoding nmd","(2.78,4.63]",0.375,0.171795759717368,0.243074123198978,0.0987493746873437,0.329164582291146,MMEA9_C3
"snv noncoding nmd","(4.63,7.71]",0,0.173769457311302,-0.218381088383743,0.409104552276138,0.946139736534934,MMEA9_C3
"snv noncoding nmd","(7.71,12.8]",0,0.123058082022344,-0.157363942765986,0.56768384192096,0.946139736534934,MMEA9_C3
"snv noncoding nmd","(12.8,21.4]",0,0.043208769327564,-0.0566383209947709,0.986193096548274,1,MMEA9_C3
"snv noncoding nmd","(21.4,35.7]",0,0.00751283761538889,-0.00997530059420472,1,1,MMEA9_C3
"snv noncoding nmd","(35.7,59.4]",0,0.00040787348941426,-0.00054692051982699,0.00290145072536268,0.0290145072536268,MMEA9_C3
"snv noncoding nmd","(59.4,99]",0,0,0,1,1,MMEA9_C3
"snv noncoding regulatory","[0,1]",0.166666666666667,0.201074861596666,-0.0390118576670171,0.6363,1,MMEA9_C3
"snv noncoding regulatory","(1,1.67]",0.166666666666667,0.117261679100207,0.0645919915108946,0.447,1,MMEA9_C3
"snv noncoding regulatory","(1.67,2.78]",0.2,0.156732145465108,0.0555673017132149,0.562,1,MMEA9_C3
"snv noncoding regulatory","(2.78,4.63]",0.3,0.183854489248508,0.137871719567661,0.137,0.685,MMEA9_C3
"snv noncoding regulatory","(4.63,7.71]",0.0333333333333333,0.170250897688079,-0.176776475717959,0.0375,0.375,MMEA9_C3
"snv noncoding regulatory","(7.71,12.8]",0.0666666666666667,0.110402069320989,-0.0558324500989928,0.4475,1,MMEA9_C3
"snv noncoding regulatory","(12.8,21.4]",0.0666666666666667,0.0590719376934645,0.0116208343513819,0.8873,1,MMEA9_C3
"snv noncoding regulatory","(21.4,35.7]",0,0.00134791988697794,-0.00190866702233267,1,1,MMEA9_C3
"snv noncoding regulatory","(35.7,59.4]",0,4e-06,-5.65835283663676e-06,1,1,MMEA9_C3
"snv noncoding regulatory","(59.4,99]",0,0,0,1,1,MMEA9_C3
"snv noncoding transcript exon","[0,1]",0.5,0.151246546591616,0.4091114696217,0.138999891996976,0.445620477373366,MMEA9_C3
"snv noncoding transcript exon","(1,1.67]",0,0.0825706301594626,-0.0971434109664055,0.981099470785182,1,MMEA9_C3
"snv noncoding transcript exon","(1.67,2.78]",0,0.111408676585802,-0.130240170568678,0.222810238686683,0.445620477373366,MMEA9_C3
"snv noncoding transcript exon","(2.78,4.63]",0,0.151249928504492,-0.175801616298607,0.881304676530943,1,MMEA9_C3
"snv noncoding transcript exon","(4.63,7.71]",0.5,0.212373733477524,0.341898896102234,0.0957986823631062,0.445620477373366,MMEA9_C3
"snv noncoding transcript exon","(7.71,12.8]",0,0.202432900588749,-0.232618274050022,0.199265579436224,0.445620477373366,MMEA9_C3
"snv noncoding transcript exon","(12.8,21.4]",0,0.0783572654320035,-0.091892724779573,0.992439788314073,1,MMEA9_C3
"snv noncoding transcript exon","(21.4,35.7]",0,0.00957549668533576,-0.0113651876477396,1,1,MMEA9_C3
"snv noncoding transcript exon","(35.7,59.4]",0,0.0007848219750153,-0.000949979402010992,0.00226806350577816,0.0226806350577816,MMEA9_C3
"snv noncoding transcript exon","(59.4,99]",0,0,0,1,1,MMEA9_C3
"snv noncoding transcript intron","[0,1]",0.234375,0.228270681062026,0.00891241759803967,0.9099,1,MMEA9_C3
"snv noncoding transcript intron","(1,1.67]",0.140625,0.128179310941792,0.017101881063967,0.7972,0.9965,MMEA9_C3
"snv noncoding transcript intron","(1.67,2.78]",0.21875,0.158242818761548,0.0749038311221502,0.2555,0.63875,MMEA9_C3
"snv noncoding transcript intron","(2.78,4.63]",0.140625,0.174387653309243,-0.0405443542584865,0.5356,0.892666666666667,MMEA9_C3
"snv noncoding transcript intron","(4.63,7.71]",0.09375,0.160060936681559,-0.0834562347992445,0.1958,0.63875,MMEA9_C3
"snv noncoding transcript intron","(7.71,12.8]",0.140625,0.105791824645338,0.0458639297631931,0.434,0.868,MMEA9_C3
"snv noncoding transcript intron","(12.8,21.4]",0.03125,0.0445039572297676,-0.0178546063566627,0.6457,0.922428571428571,MMEA9_C3
"snv noncoding transcript intron","(21.4,35.7]",0,0.0005611780244649,-0.000801235696308594,0.0277,0.1385,MMEA9_C3
"snv noncoding transcript intron","(35.7,59.4]",0,1.63934426229508e-06,-2.34589728239889e-06,1e-04,0.001,MMEA9_C3
"snv noncoding transcript intron","(59.4,99]",0,0,0,1,1,MMEA9_C3
"snv noncoding upstream gene","[0,1]",0.305555555555556,0.208314454799209,0.114082231157789,0.18,0.6,MMEA9_C3
"snv noncoding upstream gene","(1,1.67]",0.0833333333333333,0.107950192280365,-0.0308112695548574,0.6565,0.937857142857143,MMEA9_C3
"snv noncoding upstream gene","(1.67,2.78]",0.111111111111111,0.141402275832259,-0.036815083457413,0.5859,0.937857142857143,MMEA9_C3
"snv noncoding upstream gene","(2.78,4.63]",0.166666666666667,0.164229276605256,0.00508965894152395,0.9521,1,MMEA9_C3
"snv noncoding upstream gene","(4.63,7.71]",0.138888888888889,0.177091266282304,-0.0453749261749632,0.5509,0.937857142857143,MMEA9_C3
"snv noncoding upstream gene","(7.71,12.8]",0.111111111111111,0.142327255804696,-0.0380091032373692,0.6103,0.937857142857143,MMEA9_C3
"snv noncoding upstream gene","(12.8,21.4]",0.0555555555555556,0.0526521956073265,0.00492729049157379,0.9401,1,MMEA9_C3
"snv noncoding upstream gene","(21.4,35.7]",0.0277777777777778,0.00573671002896767,0.0313929908434949,0.1113,0.5565,MMEA9_C3
"snv noncoding upstream gene","(35.7,59.4]",0,0.000296372759617985,-0.000421298040706231,0.0103,0.103,MMEA9_C3
"snv noncoding upstream gene","(59.4,99]",0,0,0,1,1,MMEA9_C3
"snv noncoding splice","[0,1]",NA,0.0793904356204676,NA,NA,NA,MMEA9_C3
"snv noncoding splice","(1,1.67]",NA,0.0320289351097201,NA,NA,NA,MMEA9_C3
"snv noncoding splice","(1.67,2.78]",NA,0.0423681293603703,NA,NA,NA,MMEA9_C3
"snv noncoding splice","(2.78,4.63]",NA,0.0664449805481298,NA,NA,NA,MMEA9_C3
"snv noncoding splice","(4.63,7.71]",NA,0.118321343446857,NA,NA,NA,MMEA9_C3
"snv noncoding splice","(7.71,12.8]",NA,0.217785964225946,NA,NA,NA,MMEA9_C3
"snv noncoding splice","(12.8,21.4]",NA,0.216046887338535,NA,NA,NA,MMEA9_C3
"snv noncoding splice","(21.4,35.7]",NA,0.22386059855252,NA,NA,NA,MMEA9_C3
"snv noncoding splice","(35.7,59.4]",NA,0.00375272579745423,NA,NA,NA,MMEA9_C3
"snv noncoding splice","(59.4,99]",NA,0,NA,NA,NA,MMEA9_C3
"undefined","[0,1]",NA,0.146341463414634,NA,NA,NA,MMEA9_C3
"undefined","(1,1.67]",NA,0.0487804878048781,NA,NA,NA,MMEA9_C3
"undefined","(1.67,2.78]",NA,0.121951219512195,NA,NA,NA,MMEA9_C3
"undefined","(2.78,4.63]",NA,0.195121951219512,NA,NA,NA,MMEA9_C3
"undefined","(4.63,7.71]",NA,0.146341463414634,NA,NA,NA,MMEA9_C3
"undefined","(7.71,12.8]",NA,0.0731707317073171,NA,NA,NA,MMEA9_C3
"undefined","(12.8,21.4]",NA,0.0731707317073171,NA,NA,NA,MMEA9_C3
"undefined","(21.4,35.7]",NA,0.195121951219512,NA,NA,NA,MMEA9_C3
"undefined","(35.7,59.4]",NA,0,NA,NA,NA,MMEA9_C3
"undefined","(59.4,99]",NA,0,NA,NA,NA,MMEA9_C3
"snv coding","[0,1]",0.0888888888888889,0.057825299288542,0.0420205079216872,0.128112811281128,0.427042704270427,MMEA9_E1
"snv coding","(1,1.67]",0,0.0118301743157736,-0.0169051608648727,0.106210621062106,0.427042704270427,MMEA9_E1
"snv coding","(1.67,2.78]",0.00740740740740741,0.0133557830300867,-0.00842353414756163,0.551555155515552,0.647842562033981,MMEA9_E1
"snv coding","(2.78,4.63]",0.0296296296296296,0.018885746553915,0.0152285525270438,0.423142314231423,0.647842562033981,MMEA9_E1
"snv coding","(4.63,7.71]",0.0518518518518519,0.0419894502795162,0.0137912127228536,0.583058305830583,0.647842562033981,MMEA9_E1
"snv coding","(7.71,12.8]",0.2,0.166585890545155,0.0412959534303871,0.300630063006301,0.601260126012601,MMEA9_E1
"snv coding","(12.8,21.4]",0.162962962962963,0.182794537629073,-0.0238179212604817,0.552655265526553,0.647842562033981,MMEA9_E1
"snv coding","(21.4,35.7]",0.422222222222222,0.476225767207247,-0.0531259367482932,0.210621062106211,0.526552655265527,MMEA9_E1
"snv coding","(35.7,59.4]",0.037037037037037,0.0303392534927438,0.00949842979944491,0.663966396639664,0.663966396639664,MMEA9_E1
"snv coding","(59.4,99]",0,0.00016809765794745,-0.000241580870745502,0.0221022102210221,0.221022102210221,MMEA9_E1
"snv noncoding 3prime UTR","[0,1]",0.0657894736842105,0.10619549890128,-0.0530563609003262,0.214621462146215,0.715404873820715,MMEA9_E1
"snv noncoding 3prime UTR","(1,1.67]",0.0657894736842105,0.0671033574493199,-0.00134478606261181,0.956195619561956,1,MMEA9_E1
"snv noncoding 3prime UTR","(1.67,2.78]",0.0921052631578947,0.106212377597065,-0.0178901181243305,0.668266826682668,1,MMEA9_E1
"snv noncoding 3prime UTR","(2.78,4.63]",0.184210526315789,0.162833118619733,0.0270761577893977,0.593259325932593,1,MMEA9_E1
"snv noncoding 3prime UTR","(4.63,7.71]",0.131578947368421,0.202269717671637,-0.0865459489066531,0.0816081608160816,0.464046404640464,MMEA9_E1
"snv noncoding 3prime UTR","(7.71,12.8]",0.223684210526316,0.182804218384342,0.0498731732664063,0.323132313231323,0.807830783078308,MMEA9_E1
"snv noncoding 3prime UTR","(12.8,21.4]",0.236842105263158,0.168390249618913,0.0829629134335598,0.0928092809280928,0.464046404640464,MMEA9_E1
"snv noncoding 3prime UTR","(21.4,35.7]",0,0.00397885780689686,-0.00569816234987746,0.999899989999,1,MMEA9_E1
"snv noncoding 3prime UTR","(35.7,59.4]",0,0.00021260395081363,-0.000304975064205898,1,1,MMEA9_E1
"snv noncoding 3prime UTR","(59.4,99]",0,0,0,1,1,MMEA9_E1
"snv noncoding 5prime UTR","[0,1]",0.0769230769230769,0.0269218785553156,0.069759206536305,0.112611261126113,0.534453445344534,MMEA9_E1
"snv noncoding 5prime UTR","(1,1.67]",0,0.0163394958740701,-0.0226471147395404,0.226022602260226,0.534453445344534,MMEA9_E1
"snv noncoding 5prime UTR","(1.67,2.78]",0,0.0266817510036758,-0.0368413309168261,0.267226722672267,0.534453445344534,MMEA9_E1
"snv noncoding 5prime UTR","(2.78,4.63]",0,0.0569150350529811,-0.0776267797786757,0.562556255625563,0.7000700070007,MMEA9_E1
"snv noncoding 5prime UTR","(4.63,7.71]",0.230769230769231,0.149777527034613,0.102798293475317,0.397539753975398,0.662566256625663,MMEA9_E1
"snv noncoding 5prime UTR","(7.71,12.8]",0.307692307692308,0.363634327071388,-0.0544670008519937,0.63006300630063,0.7000700070007,MMEA9_E1
"snv noncoding 5prime UTR","(12.8,21.4]",0.384615384615385,0.320672505342939,0.0741268267799056,0.586558655865587,0.7000700070007,MMEA9_E1
"snv noncoding 5prime UTR","(21.4,35.7]",0,0.0375738288764475,-0.051600351585908,0.197419741974197,0.534453445344534,MMEA9_E1
"snv noncoding 5prime UTR","(35.7,59.4]",0,0.00148365118857016,-0.00207194694698644,0.0236023602360236,0.236023602360236,MMEA9_E1
"snv noncoding 5prime UTR","(59.4,99]",0,0,0,1,1,MMEA9_E1
"snv noncoding downstream gene","[0,1]",0.185185185185185,0.191432259643,-0.0074819707011594,0.65946594659466,0.942094209420942,MMEA9_E1
"snv noncoding downstream gene","(1,1.67]",0.0946502057613169,0.100041328743129,-0.00701963620502463,0.615361536153615,0.942094209420942,MMEA9_E1
"snv noncoding downstream gene","(1.67,2.78]",0.159122085048011,0.15074449765049,0.010555585970534,0.516951695169517,0.942094209420942,MMEA9_E1
"snv noncoding downstream gene","(2.78,4.63]",0.190672153635117,0.193898881034698,-0.00379963780170888,0.822682268226823,0.958795879587959,MMEA9_E1
"snv noncoding downstream gene","(4.63,7.71]",0.186556927297668,0.187549480638163,-0.00110524782062842,0.942494249424943,0.958795879587959,MMEA9_E1
"snv noncoding downstream gene","(7.71,12.8]",0.13443072702332,0.126223521596838,0.0105567543585179,0.496249624962496,0.942094209420942,MMEA9_E1
"snv noncoding downstream gene","(12.8,21.4]",0.0438957475994513,0.0435318949840286,0.000538189364314413,0.958795879587959,0.958795879587959,MMEA9_E1
"snv noncoding downstream gene","(21.4,35.7]",0.00411522633744856,0.00629636508253183,-0.00312455233743946,0.49024902490249,0.942094209420942,MMEA9_E1
"snv noncoding downstream gene","(35.7,59.4]",0.00137174211248285,0.000281513129041034,0.00157182152269916,0.0241024102410241,0.120512051205121,MMEA9_E1
"snv noncoding downstream gene","(59.4,99]",0,2.57498080645098e-07,-3.71252220481252e-07,0.0002000200020002,0.002000200020002,MMEA9_E1
"snv noncoding intergenic","[0,1]",0.229508196721311,0.22359821556113,0.00697588407267547,0.412541254125413,0.687568756875688,MMEA9_E1
"snv noncoding intergenic","(1,1.67]",0.0991803278688525,0.120472625697113,-0.027661732536693,0.0001000100010001,0.001000100010001,MMEA9_E1
"snv noncoding intergenic","(1.67,2.78]",0.185245901639344,0.166925411831554,0.0224954029393809,0.0041004100410041,0.0205020502050205,MMEA9_E1
"snv noncoding intergenic","(2.78,4.63]",0.194262295081967,0.187251021846856,0.008517517875679,0.292829282928293,0.618461846184618,MMEA9_E1
"snv noncoding intergenic","(4.63,7.71]",0.161475409836066,0.160682519203406,0.0010065589870738,0.8996899689969,1,MMEA9_E1
"snv noncoding intergenic","(7.71,12.8]",0.0950819672131148,0.10219161532779,-0.00932007221777261,0.171017101710171,0.57005700570057,MMEA9_E1
"snv noncoding intergenic","(12.8,21.4]",0.0336065573770492,0.0369005609318564,-0.00458348784093137,0.309230923092309,0.618461846184618,MMEA9_E1
"snv noncoding intergenic","(21.4,35.7]",0.00163934426229508,0.00197802960029548,-0.000487311983609323,0.66996699669967,0.957095709570957,MMEA9_E1
"snv noncoding intergenic","(35.7,59.4]",0,0,0,1,1,MMEA9_E1
"snv noncoding intergenic","(59.4,99]",0,0,0,1,1,MMEA9_E1
"snv noncoding intron","[0,1]",0.174963750604157,0.179746370376317,-0.00584329189914462,0.403040304030403,0.830749741640831,MMEA9_E1
"snv noncoding intron","(1,1.67]",0.0990816819719671,0.100266735964451,-0.00154257195962911,0.786678667866787,0.915535998044249,MMEA9_E1
"snv noncoding intron","(1.67,2.78]",0.155872402126631,0.151733557333195,0.00519101937386577,0.444244424442444,0.830749741640831,MMEA9_E1
"snv noncoding intron","(2.78,4.63]",0.197680038666022,0.199059994522873,-0.0016435534501241,0.823982398239824,0.915535998044249,MMEA9_E1
"snv noncoding intron","(4.63,7.71]",0.192605123247946,0.196647911696992,-0.0048642986660449,0.498449844984498,0.830749741640831,MMEA9_E1
"snv noncoding intron","(7.71,12.8]",0.13653939101015,0.12661620965629,0.0126655275864556,0.0457045704570457,0.228522852285229,MMEA9_E1
"snv noncoding intron","(12.8,21.4]",0.042049299178347,0.0449485798595957,-0.00400201038753334,0.351635163516352,0.830749741640831,MMEA9_E1
"snv noncoding intron","(21.4,35.7]",0.00120831319478009,0.00096227848441369,0.000354722093065953,0.64006400640064,0.914377152000914,MMEA9_E1
"snv noncoding intron","(35.7,59.4]",0,1.83398170386867e-05,-2.64555606425661e-05,1,1,MMEA9_E1
"snv noncoding intron","(59.4,99]",0,2.22888346334076e-08,-3.21524084856224e-08,0.0001000100010001,0.001000100010001,MMEA9_E1
"snv noncoding nmd","[0,1]",0.154761904761905,0.176424045310557,-0.0263044426357131,0.49014901490149,0.996849684968497,MMEA9_E1
"snv noncoding nmd","(1,1.67]",0.125,0.0995979425235353,0.0333031599764768,0.302130213021302,0.996849684968497,MMEA9_E1
"snv noncoding nmd","(1.67,2.78]",0.160714285714286,0.151139618419101,0.0124127275319907,0.742374237423742,0.996849684968497,MMEA9_E1
"snv noncoding nmd","(2.78,4.63]",0.196428571428571,0.197541213366834,-0.00079877101358482,0.974597459745975,1,MMEA9_E1
"snv noncoding nmd","(4.63,7.71]",0.18452380952381,0.192739356976199,-0.00945438692303576,0.797479747974797,0.996849684968497,MMEA9_E1
"snv noncoding nmd","(7.71,12.8]",0.125,0.13315938768367,-0.00999807869064187,0.777177717771777,0.996849684968497,MMEA9_E1
"snv noncoding nmd","(12.8,21.4]",0.0357142857142857,0.0427032760887351,-0.00952160362081873,0.669266926692669,0.996849684968497,MMEA9_E1
"snv noncoding nmd","(21.4,35.7]",0.0119047619047619,0.00637793899344642,0.00793136078876832,0.614961496149615,0.996849684968497,MMEA9_E1
"snv noncoding nmd","(35.7,59.4]",0.00595238095238095,0.000317220637922401,0.00810590977662154,0.0426042604260426,0.426042604260426,MMEA9_E1
"snv noncoding nmd","(59.4,99]",0,0,0,1,1,MMEA9_E1
"snv noncoding regulatory","[0,1]",0.150753768844221,0.165506748011475,-0.0182475267021036,0.344334433443344,1,MMEA9_E1
"snv noncoding regulatory","(1,1.67]",0.0971524288107203,0.099908007031312,-0.00352253894247508,0.831383138313831,1,MMEA9_E1
"snv noncoding regulatory","(1.67,2.78]",0.190954773869347,0.152791345985138,0.0471113871027135,0.0121012101210121,0.121012101210121,MMEA9_E1
"snv noncoding regulatory","(2.78,4.63]",0.207705192629816,0.207265147934299,0.000672572578739483,0.98029802980298,1,MMEA9_E1
"snv noncoding regulatory","(4.63,7.71]",0.174204355108878,0.194902148051081,-0.0250720334403772,0.202020202020202,1,MMEA9_E1
"snv noncoding regulatory","(7.71,12.8]",0.112227805695142,0.115955608055503,-0.00472147389905816,0.77987798779878,1,MMEA9_E1
"snv noncoding regulatory","(12.8,21.4]",0.067001675041876,0.0620142347547268,0.00682567565882747,0.627462746274628,1,MMEA9_E1
"snv noncoding regulatory","(21.4,35.7]",0,0.00165676017646484,-0.00238614365283721,0.617561756175618,1,MMEA9_E1
"snv noncoding regulatory","(35.7,59.4]",0,0,0,1,1,MMEA9_E1
"snv noncoding regulatory","(59.4,99]",0,0,0,1,1,MMEA9_E1
"snv noncoding splice","[0,1]",0,0.0818938010975513,-0.111238542029967,0.0887088708870887,0.443544354435443,MMEA9_E1
"snv noncoding splice","(1,1.67]",0.0625,0.0309117022142053,0.0445120311351378,0.705070507050705,1,MMEA9_E1
"snv noncoding splice","(1.67,2.78]",0,0.041085824068472,-0.0568157333873445,0.582958295829583,1,MMEA9_E1
"snv noncoding splice","(2.78,4.63]",0.0625,0.0604841441928582,0.00450421407311516,0.976597659765977,1,MMEA9_E1
"snv noncoding splice","(4.63,7.71]",0.0625,0.111678178028093,-0.0624935819246392,0.503050305030503,1,MMEA9_E1
"snv noncoding splice","(7.71,12.8]",0.125,0.213164185973996,-0.104833446275183,0.323432343234323,1,MMEA9_E1
